created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-09-02T12:46:01Z,1565682456870649900,1565682456870649857,"¡Nuevo video en el canal!
Estamos sorteando este pedazo de mod, si quieres participar en el sorteo te dejo aquí el link 👉 https://t.co/yrvPKDqRSv https://t.co/AujtZ3vaTG","¡Nuevo video en el canal!
Estamos sorteando este pedazo de mod, si quieres participar en el sorteo te dejo aquí el link 👉 https://t.co/yrvPKDqRSv https://t.co/AujtZ3vaTG",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,26,318,FALSE,NA,FALSE,NA,es,FALSE,NA,145,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-30T19:40:46Z,1564699668088602600,1564699668088602626,SUBIENDO VIDEO https://t.co/kzttSKOGj9,SUBIENDO VIDEO https://t.co/kzttSKOGj9,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,29,1120,FALSE,NA,FALSE,NA,es,FALSE,NA,14,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-29T17:14:39Z,1564300510856872e3,1564300510856871939,@BaityBait @PyrexCreep increible...,@BaityBait @PyrexCreep increible...,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1564300225170346e3,1564300225170345989,827064884,827064884,BaityBait,,,,NA,FALSE,0,115,FALSE,NA,FALSE,NA,es,NA,NA,35,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-29T16:52:57Z,1564295048778453e3,1564295048778452992,@Srcheeto @Rarroyo91 te lo monto lo que tu quieras guapo,@Srcheeto @Rarroyo91 te lo monto lo que tu quieras guapo,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1564288258124677e3,1564288258124677123,233180001,233180001,Srcheeto,,,,NA,FALSE,2,102,FALSE,NA,FALSE,NA,es,NA,NA,56,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-26T07:21:57Z,1563064187319857200,1563064187319857154,@MoureDev xdd yo igual,@MoureDev xdd yo igual,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1563047359944175600,1563047359944175616,3057747517,3057747517,MoureDev,,,,NA,FALSE,0,61,FALSE,NA,FALSE,NA,es,NA,NA,22,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-02T17:30:45Z,1554520087348011e3,1554520087348011008,"@dbustosm1 No, es un mod, de momento no quiero hacer nada tan comercial, prefiero que sigan siendo custom hechos a medida para cada proyecto 🥰","@dbustosm1 No, es un mod, de momento no quiero hacer nada tan comercial, prefiero que sigan siendo custom hechos a medida para cada proyecto 🥰",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1554515140858495e3,1554515140858494976,1420516857228968e3,1420516857228967938,dbustosm1,,,,NA,FALSE,1,38,FALSE,NA,FALSE,NA,es,NA,NA,142,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-02T17:03:46Z,1554513297604575200,1554513297604575233,Se viene se viene https://t.co/8zFRiGjCRl,Se viene se viene https://t.co/8zFRiGjCRl,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,47,1887,FALSE,NA,FALSE,NA,es,FALSE,NA,17,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-02T15:11:42Z,1554485094366191600,1554485094366191618,Un grande Gobo! 😄 https://t.co/QxF9BywWX8,Un grande Gobo! 😄 https://t.co/QxF9BywWX8,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,4,149,FALSE,NA,FALSE,NA,es,FALSE,NA,17,NA,,1554482622604185600,1554482622604185602,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-02T06:37:44Z,1554355752663400400,1554355752663400448,"@bboy_shark @Helion_1ero No es esa la mia, es la Mozzafiato","@bboy_shark @Helion_1ero No es esa la mia, es la Mozzafiato",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1554221246518370300,1554221246518370304,80267032,80267032,bboy_shark,,,,NA,FALSE,0,3,FALSE,NA,FALSE,NA,es,NA,NA,59,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-01T14:55:07Z,1554118533159821300,1554118533159821312,@migmolper No :D es la Mozzafiato Cronometro R,@migmolper No :D es la Mozzafiato Cronometro R,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1554105961329135600,1554105961329135617,552964537,552964537,migmolper,,,,NA,FALSE,0,12,FALSE,NA,FALSE,NA,it,NA,NA,46,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-01T13:15:03Z,1554093351535890400,1554093351535890434,@ShiGBenjy Ahora mismo esta gente: https://t.co/kHw9rDjyRM,@ShiGBenjy Ahora mismo esta gente: https://t.co/kHw9rDjyRM,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1554092957057355800,1554092957057355777,131540684,131540684,ShiGBenjy,,,,NA,FALSE,0,12,FALSE,NA,FALSE,NA,es,FALSE,NA,58,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-01T13:01:12Z,1554089867662872600,1554089867662872577,Autoregalo de cumple https://t.co/KmHn7aUqzi,Autoregalo de cumple https://t.co/KmHn7aUqzi,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,98,7772,FALSE,NA,FALSE,NA,es,FALSE,NA,20,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-21T11:25:39Z,1550079555532202e3,1550079555532201985,@Dany48_Dark jajaja stais atentos eh... ese la semana que viene,@Dany48_Dark jajaja stais atentos eh... ese la semana que viene,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1550078608508608500,1550078608508608512,358495081,358495081,Dany48_Dark,,,,NA,FALSE,0,35,FALSE,NA,FALSE,NA,es,NA,NA,63,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-21T11:08:59Z,1550075360326336500,1550075360326336512,El video de hoy... ta muy guapo,El video de hoy... ta muy guapo,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,10,720,FALSE,NA,FALSE,NA,es,NA,NA,31,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-20T06:05:28Z,1549636588250038300,1549636588250038275,"@Helion_1ero buena mierda, es el que bebemos nosotros 👌","@Helion_1ero buena mierda, es el que bebemos nosotros 👌",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1549459596057641e3,1549459596057640962,2811179035,2811179035,Helion_1ero,,,,NA,FALSE,1,52,FALSE,NA,FALSE,NA,es,NA,NA,55,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-08T17:59:01Z,1545467504973254700,1545467504973254659,"@TheGoOse yes, si miras el codigo en github asi es como lo plantie, un saludo ^^","@TheGoOse yes, si miras el codigo en github asi es como lo plantie, un saludo ^^",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1545452869687591e3,1545452869687590912,6693292,6693292,TheGoOse,,,,NA,FALSE,0,88,FALSE,NA,FALSE,NA,es,NA,NA,80,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-08T16:49:48Z,1545450089036087300,1545450089036087297,Aiii pillines 😈😈😈 https://t.co/AVxb81K44g,Aiii pillines 😈😈😈 https://t.co/AVxb81K44g,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,37,1787,FALSE,NA,FALSE,NA,et,FALSE,NA,17,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-08T06:57:53Z,1545301126802804700,1545301126802804736,"@MoureDev tu haciendo videos de ratones y yo de programacion, que ha pasado?","@MoureDev tu haciendo videos de ratones y yo de programacion, que ha pasado?",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1545292671018729500,1545292671018729472,3057747517,3057747517,MoureDev,,,,NA,FALSE,0,233,FALSE,NA,FALSE,NA,es,NA,NA,76,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-07T19:59:39Z,1545135478659326e3,1545135478659325954,Hoy saco un video 100% de programación :D ya tenía ganas...,Hoy saco un video 100% de programación :D ya tenía ganas...,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,38,1812,FALSE,NA,FALSE,NA,es,NA,NA,59,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-05T10:33:01Z,1544268102581510100,1544268102581510144,La air fryer más cara del mundo: https://t.co/CsoAsdUADZ,La air fryer más cara del mundo: https://t.co/CsoAsdUADZ,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,35,959,FALSE,NA,FALSE,NA,es,FALSE,NA,32,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-04T16:11:25Z,1543990877105922e3,1543990877105922050,Se viene... 👀👀👀 https://t.co/8YJJtW3kg0,Se viene... 👀👀👀 https://t.co/8YJJtW3kg0,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,27,1090,FALSE,NA,FALSE,NA,es,FALSE,NA,15,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-07-04T09:38:47Z,1543892066526175200,1543892066526175232,"He puesto manos en el asunto... Youtube no lo iba a solucionar 👿 Me estoy cargando a todos estos bots, os contaré cómo en el próximo video 😈 https://t.co/j23amMO4u3","He puesto manos en el asunto... Youtube no lo iba a solucionar 👿 Me estoy cargando a todos estos bots, os contaré cómo en el próximo video 😈 https://t.co/j23amMO4u3",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,25,956,FALSE,NA,FALSE,NA,es,FALSE,NA,140,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-30T13:46:20Z,1542504814696755200,1542504814696755202,@aXoZerr tengo esto aqui que me llegó para ti... https://t.co/GZJBVEPBRU,@aXoZerr tengo esto aqui que me llegó para ti... https://t.co/GZJBVEPBRU,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,1119985946261446700,1119985946261446656,aXoZerr,,,,NA,FALSE,37,2839,FALSE,NA,FALSE,NA,es,FALSE,NA,48,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-23T12:11:52Z,1539944325349621800,1539944325349621761,"@guinxu esto es un timo, reportarlo","@guinxu esto es un timo, reportarlo",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1539750136246636500,1539750136246636546,2795945494,2795945494,guinxu,,,,NA,FALSE,4,236,FALSE,NA,FALSE,NA,es,NA,NA,35,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21T07:23:24Z,1539146956081176600,1539146956081176579,@menos_trece A mi por lo menos no :S,@menos_trece A mi por lo menos no :S,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1539146686471327700,1539146686471327745,2784032170,2784032170,menos_trece,,,,NA,FALSE,0,65,FALSE,NA,FALSE,NA,es,NA,NA,36,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21T07:22:08Z,1539146636244435e3,1539146636244434944,Este es el aspecto que tiene un comentario mio de verdad: https://t.co/csvcMvaOna,Este es el aspecto que tiene un comentario mio de verdad: https://t.co/csvcMvaOna,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1539146113298706400,1539146113298706433,752467675528454100,752467675528454144,nategentile7,,,,NA,FALSE,5,304,FALSE,NA,FALSE,NA,es,FALSE,NA,57,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21T07:20:44Z,1539146283012739e3,1539146283012739072,@Naanaamii24 lleva una navaja por las dudas,@Naanaamii24 lleva una navaja por las dudas,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1539145451940855800,1539145451940855810,397829679,397829679,Naanaamii24,,,,NA,FALSE,0,80,FALSE,NA,FALSE,NA,es,NA,NA,43,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21T07:20:04Z,1539146113298706400,1539146113298706433,"pero vosotros podéis fijaros en 2 detalles: La cuenta no se llama Nate Gentile, y la cuenta no tiene el verificado, por lo cual es falsa, por favor no hagáis caso a estos estafadores, más de uno me mandó mails contandome su experiencia. Estoy trabajando para solucionarlo...","pero vosotros podéis fijaros en 2 detalles: La cuenta no se llama Nate Gentile, y la cuenta no tiene el verificado, por lo cual es falsa, por favor no hagáis caso a estos estafadores, más de uno me mandó mails contandome su experiencia. Estoy trabajando para solucionarlo...",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1539146082277544e3,1539146082277543936,752467675528454100,752467675528454144,nategentile7,,,,NA,FALSE,4,297,FALSE,NA,FALSE,NA,es,NA,NA,274,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21T07:19:56Z,1539146082277544e3,1539146082277543936,"Desde hace tiempo como a muchos otros en los comentarios me intentar suplantar la identidad para estafar a mis suscriptores, aquí un ejemplo. Youtube no lo soluciona https://t.co/vf9pkxMjCk","Desde hace tiempo como a muchos otros en los comentarios me intentar suplantar la identidad para estafar a mis suscriptores, aquí un ejemplo. Youtube no lo soluciona https://t.co/vf9pkxMjCk",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,20,756,FALSE,NA,FALSE,NA,es,FALSE,NA,165,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-21T07:15:34Z,1539144984196259800,1539144984196259840,"Chicos está caido Cloudflare, https://t.co/tjBVrKbgW6 por consecuente también como medio internet...
Aprovechad para salir a dar una vuelta, desayunar fuera, dar un paseo por el parque...
Esto no es una tragedia, es una oportunidad de reconectar con vuestro yo 🧘‍♀️","Chicos está caido Cloudflare, https://t.co/tjBVrKbgW6 por consecuente también como medio internet...
Aprovechad para salir a dar una vuelta, desayunar fuera, dar un paseo por el parque...
Esto no es una tragedia, es una oportunidad de reconectar con vuestro yo 🧘‍♀️",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,38,501,FALSE,NA,FALSE,NA,es,FALSE,NA,265,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-12T16:17:54Z,1536019974883614700,1536019974883614721,"Hola! Necesito ayudita con un navio2 y ardupilot, si alguien controla mucho del tema que me escriba porfa :D","Hola! Necesito ayudita con un navio2 y ardupilot, si alguien controla mucho del tema que me escriba porfa :D",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,5,215,FALSE,NA,FALSE,NA,es,NA,NA,108,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-06-02T06:41:43Z,1532251094864339e3,1532251094864338944,@TamayoStuff Este es tu heroe? El mio si,@TamayoStuff Este es tu heroe? El mio si,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1532249214461300700,1532249214461300738,212971359,212971359,TamayoStuff,,,,NA,FALSE,3,380,FALSE,NA,FALSE,NA,es,NA,NA,40,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-31T16:11:34Z,1531669727352856600,1531669727352856578,Pedazo de curso bro 👏👏👏 https://t.co/4ZoLT7kuPt,Pedazo de curso bro 👏👏👏 https://t.co/4ZoLT7kuPt,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,13,223,FALSE,NA,FALSE,NA,es,FALSE,NA,23,NA,,1531312036541517800,1531312036541517826,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
